county,year,irrigation,variable,stage,value
Mitchell,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Squaring,23.73636364
Mitchell,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Flowering,22.54347826
Mitchell,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Cut-Out,22.47272727
Mitchell,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,13.76756757
Mitchell,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,18.94338624
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Emergence,32.6
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Vegetative,33.134375
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Squaring,33.29090909
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Flowering,33.51304348
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Cut-Out,32.06969697
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,27.61351351
Mitchell,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,30.83703704
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Emergence,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Vegetative,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Squaring,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Flowering,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Cut-Out,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Mitchell,2022,irrigated,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Pulaski,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Pulaski,2022,irrigated,Accumulated-Days Degree,Emergence,78.5
Pulaski,2022,irrigated,Accumulated-Days Degree,Vegetative,572.45
Pulaski,2022,irrigated,Accumulated-Days Degree,Squaring,451.45
Pulaski,2022,irrigated,Accumulated-Days Degree,Flowering,443.95
Pulaski,2022,irrigated,Accumulated-Days Degree,Cut-Out,626.4
Pulaski,2022,irrigated,Accumulated-Days Degree,Opening Bolls,436.75
Pulaski,2022,irrigated,Accumulated-Days Degree,Total Growing Season,2609.5
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Emergence,40.132
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Vegetative,170.942
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Squaring,148.844
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Flowering,162.052
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Cut-Out,184.912
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Opening Bolls,28.956
Pulaski,2022,irrigated,Accumulated-Precipitation (mm),Total Growing Season,735.838
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Emergence,19.4
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Vegetative,21.77419355
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Squaring,22.93913043
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Flowering,22.74347826
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Cut-Out,22.3030303
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,17.2
Pulaski,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,21.17739726
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Emergence,30.24
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Vegetative,32.30645161
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Squaring,33.22608696
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Flowering,32.1173913
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Cut-Out,32.09393939
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,29.60967742
Pulaski,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,31.73013699
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Emergence,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Vegetative,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Squaring,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Flowering,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Cut-Out,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Pulaski,2022,irrigated,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Seminole,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Seminole,2022,irrigated,Accumulated-Days Degree,Emergence,65.7
Seminole,2022,irrigated,Accumulated-Days Degree,Vegetative,599.65
Seminole,2022,irrigated,Accumulated-Days Degree,Squaring,439.35
Seminole,2022,irrigated,Accumulated-Days Degree,Flowering,440.6
Seminole,2022,irrigated,Accumulated-Days Degree,Cut-Out,636.65
Seminole,2022,irrigated,Accumulated-Days Degree,Opening Bolls,475.05
Seminole,2022,irrigated,Accumulated-Days Degree,Total Growing Season,2657
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Emergence,0
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Vegetative,98.298
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Squaring,113.792
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Flowering,112.268
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Cut-Out,132.334
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Opening Bolls,78.74
Seminole,2022,irrigated,Accumulated-Precipitation (mm),Total Growing Season,535.432
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Emergence,25.43333333
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Vegetative,23.36333333
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Squaring,22.37391304
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Flowering,22.58695652
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Cut-Out,16.4
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,12.3
Seminole,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,17.88804348
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Emergence,35.46666667
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Vegetative,33.58333333
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Squaring,33.30434783
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Flowering,32.15652174
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Cut-Out,29.29782609
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,23.90169492
Seminole,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,29.225
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Emergence,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Vegetative,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Squaring,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Flowering,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Cut-Out,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Seminole,2022,irrigated,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Wilcox,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Wilcox,2022,dryland,Accumulated-Days Degree,Emergence,79.75
Wilcox,2022,dryland,Accumulated-Days Degree,Vegetative,573.4
Wilcox,2022,dryland,Accumulated-Days Degree,Squaring,450.4
Wilcox,2022,dryland,Accumulated-Days Degree,Flowering,454.15
Wilcox,2022,dryland,Accumulated-Days Degree,Cut-Out,619.75
Wilcox,2022,dryland,Accumulated-Days Degree,Opening Bolls,521.05
Wilcox,2022,dryland,Accumulated-Days Degree,Total Growing Season,2698.5
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Emergence,1.016
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Vegetative,69.088
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Squaring,62.738
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Flowering,103.632
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Cut-Out,97.536
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Opening Bolls,109.22
Wilcox,2022,dryland,Accumulated-Precipitation (mm),Total Growing Season,443.23
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Emergence,23.275
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Vegetative,23.12413793
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Squaring,22.94347826
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Flowering,22.50833333
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Cut-Out,17.96046512
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,11.25487805
Wilcox,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,17.20390244
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Emergence,33.575
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Vegetative,34.26206897
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Squaring,32.46521739
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Flowering,31.05416667
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Cut-Out,29.00465116
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,21.64878049
Wilcox,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,27.52341463
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Emergence,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Vegetative,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Squaring,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Flowering,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Cut-Out,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Wilcox,2022,dryland,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Miller,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Miller,2022,irrigated,Accumulated-Days Degree,Emergence,72.3
Miller,2022,irrigated,Accumulated-Days Degree,Vegetative,574.95
Miller,2022,irrigated,Accumulated-Days Degree,Squaring,461.65
Miller,2022,irrigated,Accumulated-Days Degree,Flowering,428.85
Miller,2022,irrigated,Accumulated-Days Degree,Cut-Out,635.45
Miller,2022,irrigated,Accumulated-Days Degree,Opening Bolls,918.9
Miller,2022,irrigated,Accumulated-Days Degree,Total Growing Season,3092.1
Miller,2022,irrigated,Accumulated-Precipitation (mm),Emergence,13.208
Miller,2022,irrigated,Accumulated-Precipitation (mm),Vegetative,57.404
Miller,2022,irrigated,Accumulated-Precipitation (mm),Squaring,72.136
Miller,2022,irrigated,Accumulated-Precipitation (mm),Flowering,20.066
Miller,2022,irrigated,Accumulated-Precipitation (mm),Cut-Out,2.794
Miller,2022,irrigated,Accumulated-Precipitation (mm),Opening Bolls,29.21
Miller,2022,irrigated,Accumulated-Precipitation (mm),Total Growing Season,194.818
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Emergence,22.625
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Vegetative,23.93214286
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Squaring,24.43181818
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Flowering,23.80952381
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Cut-Out,23.96129032
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,13.63170732
Miller,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,19.46117021
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Emergence,30.775
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Vegetative,34.21428571
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Squaring,33.05
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Flowering,33.6952381
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Cut-Out,32.83225806
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,27.7304878
Miller,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,30.89095745
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Emergence,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Vegetative,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Squaring,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Flowering,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Cut-Out,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Miller,2022,irrigated,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Macon,2022,dryland,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Macon,2022,dryland,Accumulated-Days Degree,Emergence,69.8
Macon,2022,dryland,Accumulated-Days Degree,Vegetative,586.45
Macon,2022,dryland,Accumulated-Days Degree,Squaring,441.8
Macon,2022,dryland,Accumulated-Days Degree,Flowering,443.15
Macon,2022,dryland,Accumulated-Days Degree,Cut-Out,636.25
Macon,2022,dryland,Accumulated-Days Degree,Opening Bolls,398.15
Macon,2022,dryland,Accumulated-Days Degree,Total Growing Season,2575.6
Macon,2022,dryland,Accumulated-Precipitation (mm),Emergence,35.052
Macon,2022,dryland,Accumulated-Precipitation (mm),Vegetative,138.938
Macon,2022,dryland,Accumulated-Precipitation (mm),Squaring,79.502
Macon,2022,dryland,Accumulated-Precipitation (mm),Flowering,71.882
Macon,2022,dryland,Accumulated-Precipitation (mm),Cut-Out,67.31
Macon,2022,dryland,Accumulated-Precipitation (mm),Opening Bolls,110.236
Macon,2022,dryland,Accumulated-Precipitation (mm),Total Growing Season,502.92
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Emergence,20.95
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Vegetative,22.1483871
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Squaring,22.72173913
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Flowering,21.975
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Cut-Out,18.7952381
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,11.25
Macon,2022,dryland,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,18.3127907
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Emergence,30.525
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Vegetative,33.36774194
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Squaring,32.08695652
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Flowering,32.03333333
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Cut-Out,29.55714286
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,24.24583333
Macon,2022,dryland,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,29.46802326
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Emergence,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Vegetative,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Squaring,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Flowering,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Cut-Out,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Macon,2022,dryland,Mean-Vapor Pressure (Pa),Total Growing Season,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Emergence,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Vegetative,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Squaring,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Flowering,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Cut-Out,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Opening Bolls,NA
Sumter,2022,irrigated,Accumulated-Solar Radiation (MJ/m2),Total Growing Season,NA
Sumter,2022,irrigated,Accumulated-Days Degree,Emergence,77.7
Sumter,2022,irrigated,Accumulated-Days Degree,Vegetative,576.65
Sumter,2022,irrigated,Accumulated-Days Degree,Squaring,449.75
Sumter,2022,irrigated,Accumulated-Days Degree,Flowering,448.3
Sumter,2022,irrigated,Accumulated-Days Degree,Cut-Out,626.4
Sumter,2022,irrigated,Accumulated-Days Degree,Opening Bolls,512.2
Sumter,2022,irrigated,Accumulated-Days Degree,Total Growing Season,2691
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Emergence,0.254
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Vegetative,153.416
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Squaring,168.402
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Flowering,40.894
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Cut-Out,200.66
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Opening Bolls,46.228
Sumter,2022,irrigated,Accumulated-Precipitation (mm),Total Growing Season,609.854
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Emergence,13.87142857
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Vegetative,19.76
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Squaring,22.0625
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Flowering,21.975
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Cut-Out,21.50285714
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Opening Bolls,12.06326531
Sumter,2022,irrigated,Mean-Minimum Temperature (Celcius Degree),Total Growing Season,18.32931034
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Emergence,27.4
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Vegetative,31.83714286
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Squaring,33.4
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Flowering,32.71666667
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Cut-Out,30.78
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Opening Bolls,26.62244898
Sumter,2022,irrigated,Mean-Maximum Temperature (Celcius Degree),Total Growing Season,30.31436782
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Emergence,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Vegetative,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Squaring,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Flowering,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Cut-Out,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Opening Bolls,NA
Sumter,2022,irrigated,Mean-Vapor Pressure (Pa),Total Growing Season,NA
